demo,round_num,t_avg_money,ct_avg_money,t_avg_equip,ct_avg_equip,t_equip_tier,ct_equip_tier,t_rifles,ct_rifles,t_smgs,ct_smgs,t_util_count,ct_util_count,t_loss_streak,ct_loss_streak,round_in_half,is_second_half,winner,t_won,bomb_planted,bomb_site,attack_site,ct_a,ct_b,ct_mid,ct_formation,smoke_A,smoke_B,smoke_MID,prev_plant_A,prev_plant_B,prev_plant_none,prev_no_history,prev_t_won,prev_t_tier,prev_ct_tier,rounds_since_plant_A,rounds_since_plant_B,streak_same_site
faceit_HL_2.dem,16,60.0,3350.0,4440.0,4620.0,0,0,0,0,0,0,4,9,4,0,4,1,CT,0,0,,no_plant,2,0,2,2-2-0,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_2.dem,17,210.0,5470.0,3010.0,4950.0,0,0,0,0,1,0,5,11,5,0,5,1,CT,0,1,B,B,2,1,1,2-1-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_2.dem,18,100.0,6290.0,3890.0,5830.0,0,0,0,0,0,0,1,0,5,0,6,1,CT,0,1,B,B,2,0,1,2-1-0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
faceit_HL_3.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,0,,no_plant,5,0,0,5-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_HL_3.dem,1,16000.0,16000.0,940.0,400.0,0,0,0,0,0,0,0,0,1,0,1,0,CT,0,0,,no_plant,2,0,2,2-2-0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_3.dem,4,1250.0,2170.0,3050.0,5590.0,0,0,1,0,0,0,4,11,4,0,4,0,CT,0,0,,no_plant,1,1,3,1-3-1,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_3.dem,5,1440.0,2580.0,2910.0,5430.0,1,0,1,0,1,0,0,9,5,0,5,0,CT,0,1,A,A,2,1,2,2-2-1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_3.dem,6,920.0,4800.0,4720.0,5810.0,0,0,1,0,0,0,12,12,5,0,6,0,CT,0,1,A,A,3,2,0,3-0-2,1,0,0,1,0,0,0,0.0,0.5,0.0,0.0,1.0,0.3333333333333333
faceit_HL_3.dem,8,1930.0,2770.0,4510.0,5530.0,0,0,0,1,0,0,12,11,5,0,8,0,CT,0,1,B,B,3,1,1,3-1-1,1,0,0,1,0,0,0,0.0,0.5,0.0,0.0,1.0,1.0
faceit_HL_3.dem,9,1220.0,2270.0,3300.0,5850.0,0,0,1,0,0,0,5,14,5,0,9,0,CT,0,1,B,B,3,0,2,3-2-0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
faceit_HL_3.dem,10,1730.0,2300.0,4590.0,1900.0,0,0,1,1,0,0,12,2,5,0,10,0,T,1,1,A,A,1,1,2,1-2-1,1,0,0,0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
faceit_HL_3.dem,12,3320.0,2080.0,5610.0,860.0,0,0,0,0,0,0,13,1,0,0,0,1,T,1,1,B,B,2,2,1,2-1-2,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_HL_3.dem,14,220.0,280.0,740.0,720.0,0,0,0,0,0,0,0,0,1,0,2,1,T,1,1,A,A,1,0,4,1-4-0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faceit_HL_3.dem,17,3630.0,740.0,4700.0,3920.0,0,0,1,1,0,0,5,3,0,3,5,1,CT,0,1,A,A,2,1,2,2-2-1,1,0,1,0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
faceit_HL_3.dem,18,1610.0,1380.0,3620.0,4850.0,0,0,1,0,0,0,9,10,1,0,6,1,CT,0,1,A,A,2,0,2,2-2-0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faceit_KZ_1.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,0,,no_plant,5,0,0,5-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_KZ_1.dem,1,16000.0,16000.0,940.0,1560.0,0,0,1,1,0,0,0,0,1,0,1,0,CT,0,0,,no_plant,0,0,0,0-0-0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_KZ_1.dem,2,120.0,150.0,840.0,850.0,0,0,0,0,0,0,1,0,2,0,2,0,T,1,1,A,A,3,1,1,3-1-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_KZ_1.dem,3,1880.0,810.0,710.0,3770.0,0,0,0,1,0,0,0,5,0,1,3,0,T,1,1,A,A,3,1,1,3-1-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
faceit_KZ_1.dem,4,580.0,2110.0,4100.0,4350.0,0,0,0,0,0,1,8,6,0,2,4,0,T,1,1,A,A,3,1,1,3-1-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
faceit_KZ_1.dem,7,270.0,4020.0,4020.0,5270.0,0,0,0,1,0,0,2,9,2,0,7,0,CT,0,1,A,A,2,2,1,2-1-2,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
faceit_KZ_1.dem,11,2430.0,7570.0,3400.0,4980.0,2,0,3,0,0,0,7,9,5,0,11,0,CT,0,1,B,B,2,2,0,2-0-2,1,1,0,0,1,0,0,0.0,0.0,0.0,0.5,0.0,1.0
faceit_KZ_1.dem,12,1090.0,7900.0,4080.0,6010.0,0,0,0,1,0,0,4,10,0,0,0,1,CT,0,1,B,B,1,1,1,1-1-1,1,1,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_KZ_1.dem,13,660.0,8320.0,4710.0,5930.0,0,0,0,1,0,0,11,9,1,0,1,1,CT,0,0,,no_plant,3,0,1,3-1-0,1,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
faceit_KZ_2.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,B,B,4,0,0,4-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_KZ_2.dem,1,16000.0,16000.0,200.0,200.0,0,0,0,0,0,0,0,0,1,0,1,0,T,1,1,B,B,0,0,0,0-0-0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
faceit_KZ_2.dem,2,130.0,290.0,790.0,670.0,0,0,0,0,0,0,1,0,0,1,2,0,T,1,1,B,B,1,2,1,1-1-2,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666
faceit_KZ_2.dem,3,1750.0,2050.0,2360.0,480.0,0,0,0,0,0,0,8,0,0,2,3,0,T,1,1,A,A,3,0,2,3-2-0,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0
faceit_KZ_2.dem,6,1450.0,830.0,5370.0,4800.0,0,0,0,0,0,0,11,6,1,0,6,0,CT,0,1,B,B,2,2,1,2-1-2,1,0,0,0,1,0,0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
faceit_KZ_2.dem,9,2660.0,1330.0,5690.0,4440.0,0,0,0,0,0,0,9,7,4,0,9,0,CT,0,1,A,A,2,2,1,2-1-2,1,1,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
faceit_KZ_2.dem,10,190.0,2830.0,4150.0,5600.0,0,0,0,1,0,0,7,5,5,0,10,0,CT,0,1,A,A,3,1,1,3-1-1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333
faceit_KZ_2.dem,12,860.0,5130.0,4250.0,6020.0,0,0,0,0,0,0,8,6,0,0,0,1,CT,0,1,A,A,3,0,2,3-2-0,1,0,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_KZ_2.dem,13,50.0,5020.0,4030.0,6050.0,0,0,0,0,0,0,4,10,1,0,1,1,CT,0,1,A,A,3,1,1,3-1-1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
faceit_KZ_2.dem,15,1200.0,1210.0,2890.0,1190.0,0,0,0,0,0,0,0,0,0,1,3,1,T,1,1,A,A,2,0,2,2-2-0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
faceit_KZ_2.dem,16,2870.0,60.0,3860.0,4200.0,0,0,0,0,0,0,10,2,0,2,4,1,T,1,1,B,B,3,1,1,3-1-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,0,130.0,90.0,870.0,890.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,B,B,3,2,0,3-0-2,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faze-vs-illwill-m2-mirage.dem,1,150.0,170.0,2940.0,4230.0,0,0,0,0,0,0,0,0,1,0,1,0,T,1,1,A,A,2,1,2,2-2-1,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,3,2250.0,90.0,5080.0,3820.0,0,0,0,0,0,0,0,0,0,2,3,0,T,1,1,B,B,1,0,4,1-4-0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,5,4220.0,1300.0,5490.0,5550.0,0,0,0,0,0,0,0,0,0,4,5,0,T,1,1,A,A,2,2,1,2-1-2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,6,4290.0,290.0,5510.0,4860.0,0,0,0,0,0,0,0,0,0,5,6,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
faze-vs-illwill-m2-mirage.dem,7,1070.0,40.0,5000.0,4170.0,0,0,0,0,0,0,0,0,1,0,7,0,T,1,1,A,A,2,1,1,2-1-1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0
faze-vs-illwill-m2-mirage.dem,8,2120.0,2130.0,5080.0,1030.0,0,0,0,0,0,0,0,0,0,1,8,0,T,1,1,A,A,2,0,2,2-2-0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,10,280.0,3120.0,4720.0,6130.0,0,0,0,0,0,0,0,0,1,0,10,0,T,1,1,B,B,2,1,2,2-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0
faze-vs-illwill-m2-mirage.dem,11,1060.0,200.0,5330.0,5960.0,0,0,0,0,0,0,0,0,0,1,11,0,T,1,0,,no_plant,2,0,2,2-2-0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,12,100.0,120.0,920.0,840.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,1,B,B,1,1,3,1-3-1,0,1,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faze-vs-illwill-m2-mirage.dem,13,140.0,80.0,2820.0,4580.0,0,0,0,0,0,0,0,0,1,0,1,1,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
faze-vs-illwill-m2-mirage.dem,14,80.0,1080.0,2700.0,5460.0,0,0,0,0,0,0,0,0,2,0,2,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
faze-vs-illwill-m2-mirage.dem,16,350.0,50.0,4360.0,3640.0,0,0,0,0,0,0,0,0,0,1,4,1,T,1,1,A,A,3,1,1,3-1-1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333
furia-vs-vitality-m1-mirage.dem,0,130.0,120.0,1030.0,900.0,0,0,0,0,0,0,0,0,0,0,0,0,T,1,0,,no_plant,4,1,0,4-0-1,1,1,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
furia-vs-vitality-m1-mirage.dem,4,110.0,6840.0,4620.0,5400.0,0,0,0,0,0,0,0,0,3,0,4,0,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
furia-vs-vitality-m1-mirage.dem,5,1440.0,9720.0,1610.0,5680.0,0,0,0,0,0,0,0,0,4,0,5,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
furia-vs-vitality-m1-mirage.dem,11,90.0,9770.0,3760.0,6310.0,0,0,0,0,0,0,0,0,4,0,11,0,T,1,1,A,A,1,0,4,1-4-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0
furia-vs-vitality-m1-mirage.dem,12,110.0,120.0,970.0,800.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,1,A,A,2,2,1,2-1-2,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
furia-vs-vitality-m1-mirage.dem,13,390.0,50.0,2520.0,4680.0,0,0,0,0,0,0,0,0,1,0,1,1,CT,0,1,A,A,1,1,2,1-2-1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
furia-vs-vitality-m1-mirage.dem,14,1880.0,650.0,1410.0,5640.0,0,0,0,0,0,0,0,0,2,0,2,1,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
furia-vs-vitality-m1-mirage.dem,15,40.0,870.0,4850.0,6070.0,0,0,0,0,0,0,0,0,3,0,3,1,CT,0,1,B,B,1,1,3,1-3-1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0
furia-vs-vitality-m1-mirage.dem,16,80.0,1380.0,4400.0,5910.0,0,0,0,0,0,0,0,0,4,0,4,1,T,1,1,A,A,1,1,3,1-3-1,1,0,0,0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
furia-vs-vitality-m1-mirage.dem,18,410.0,280.0,4850.0,4140.0,0,0,0,0,0,0,0,0,0,2,6,1,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
furia-vs-vitality-m1-mirage.dem,20,1720.0,3280.0,1430.0,6250.0,0,0,0,0,0,0,0,0,2,0,8,1,CT,0,0,,no_plant,1,2,2,1-2-2,0,1,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
furia-vs-vitality-m1-mirage.dem,21,150.0,4770.0,4880.0,6720.0,0,0,0,0,0,0,0,0,3,0,9,1,CT,0,1,A,A,2,0,3,2-3-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0
furia-vs-vitality-m1-mirage.dem,22,130.0,3380.0,4580.0,6420.0,0,0,0,0,0,0,0,0,4,0,10,1,CT,0,1,A,A,1,1,3,1-3-1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,0,120.0,120.0,1020.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,A,A,3,0,2,3-2-0,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,2,2070.0,670.0,720.0,4370.0,0,0,0,0,0,0,0,0,2,0,2,0,T,1,1,B,B,1,0,2,1-2-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,3,2380.0,90.0,5390.0,3140.0,0,0,1,0,0,0,0,0,0,1,3,0,T,1,1,A,A,1,0,3,1-3-0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,4,3760.0,2210.0,5280.0,200.0,0,0,0,0,0,0,0,0,0,2,4,0,T,1,1,A,A,1,0,2,1-2-0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,5,4200.0,80.0,5610.0,5160.0,0,0,0,0,0,0,0,0,0,3,5,0,CT,0,1,A,A,1,0,4,1-4-0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
fut-vs-the-mongolz-m2-mirage.dem,6,1600.0,1060.0,5000.0,5400.0,0,0,0,0,0,0,0,0,1,0,6,0,T,1,1,A,A,1,0,4,1-4-0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0
fut-vs-the-mongolz-m2-mirage.dem,7,3350.0,2100.0,5470.0,1090.0,0,0,0,0,0,0,0,0,0,1,7,0,CT,0,0,,no_plant,1,2,2,1-2-2,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0
fut-vs-the-mongolz-m2-mirage.dem,8,350.0,2280.0,4760.0,5970.0,0,0,0,0,0,0,0,0,1,0,8,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
fut-vs-the-mongolz-m2-mirage.dem,9,2030.0,2660.0,520.0,5910.0,0,0,0,0,0,0,0,0,2,0,9,0,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,10,120.0,2040.0,4870.0,5840.0,0,0,0,0,0,0,0,0,3,0,10,0,CT,0,0,,no_plant,1,0,4,1-4-0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.5,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,12,130.0,90.0,930.0,870.0,0,0,0,0,0,0,0,0,0,0,0,1,T,1,1,B,B,2,0,2,2-2-0,0,1,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,14,20.0,1180.0,1660.0,5270.0,0,0,0,0,0,0,0,0,1,0,2,1,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
fut-vs-the-mongolz-m2-mirage.dem,16,200.0,4940.0,5060.0,6230.0,0,0,0,0,0,0,0,0,3,0,4,1,CT,0,1,A,A,2,0,2,2-2-0,0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,17,100.0,5390.0,4060.0,5970.0,0,0,0,0,0,0,0,0,4,0,5,1,T,1,1,A,A,2,1,1,2-1-1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,18,850.0,1450.0,4400.0,5790.0,0,0,0,0,0,0,0,0,0,1,6,1,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
fut-vs-the-mongolz-m2-mirage.dem,19,450.0,760.0,3700.0,5800.0,0,0,0,0,0,0,0,0,1,0,7,1,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0
fut-vs-the-mongolz-m2-mirage.dem,20,1710.0,2820.0,1740.0,6030.0,0,0,0,0,0,0,0,0,2,0,8,1,T,1,1,B,B,1,1,3,1-3-1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
fut-vs-the-mongolz-m2-mirage.dem,21,1620.0,70.0,5570.0,4680.0,0,0,0,0,0,0,0,0,0,1,9,1,CT,0,0,,no_plant,1,2,2,1-2-2,1,1,1,0,1,0,0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,22,160.0,860.0,4120.0,5870.0,0,0,0,0,0,0,0,0,1,0,10,1,CT,0,0,,no_plant,1,1,2,1-2-1,1,1,1,0,0,1,0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0
fut-vs-the-mongolz-m2-mirage.dem,23,320.0,900.0,2940.0,6390.0,0,0,0,0,0,0,0,0,2,0,11,1,T,1,1,A,A,1,0,4,1-4-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0
fut-vs-the-mongolz-m2-mirage.dem,24,4790.0,4200.0,5410.0,5990.0,0,0,0,0,0,0,0,0,0,1,0,1,CT,0,0,,no_plant,2,1,1,2-1-1,0,1,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,26,80.0,3200.0,5330.0,6430.0,0,0,0,0,0,0,0,0,2,0,2,1,T,1,1,B,B,1,1,2,1-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
fut-vs-the-mongolz-m2-mirage.dem,27,5080.0,4420.0,5060.0,5780.0,0,0,0,0,0,0,0,0,0,1,3,1,CT,0,1,A,A,2,1,1,2-1-1,0,0,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
fut-vs-the-mongolz-m2-mirage.dem,28,2900.0,5280.0,5060.0,6010.0,0,0,0,0,0,0,0,0,1,0,4,1,T,1,1,A,A,1,0,3,1-3-0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
inner-circle-academy-vs-rottweilers-m2-mirage.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,A,A,5,0,0,5-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
inner-circle-academy-vs-rottweilers-m2-mirage.dem,1,16000.0,16000.0,200.0,1920.0,0,1,0,2,0,0,0,0,1,0,1,0,CT,0,1,A,A,1,1,3,1-3-1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
inner-circle-academy-vs-rottweilers-m2-mirage.dem,2,100.0,120.0,860.0,840.0,0,0,0,0,0,0,3,2,2,0,2,0,CT,0,1,A,A,0,1,2,0-2-1,1,0,0,1,0,0,0,0.0,0.0,0.5,0.0,1.0,0.6666666666666666
inner-circle-academy-vs-rottweilers-m2-mirage.dem,3,120.0,490.0,2890.0,4070.0,0,1,0,2,0,0,3,3,3,0,3,0,CT,0,0,,no_plant,2,2,1,2-1-2,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
inner-circle-academy-vs-rottweilers-m2-mirage.dem,4,1820.0,1920.0,800.0,5480.0,0,0,0,0,0,0,0,10,4,0,4,0,CT,0,0,,no_plant,2,2,1,2-1-2,0,1,0,0,0,1,0,0.0,0.0,0.5,0.16666666666666666,1.0,0.0
inner-circle-academy-vs-rottweilers-m2-mirage.dem,7,370.0,5510.0,4760.0,6010.0,0,0,0,0,0,0,0,0,5,0,7,0,CT,0,1,A,A,2,1,2,2-2-1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
inner-circle-academy-vs-rottweilers-m2-mirage.dem,9,430.0,7510.0,3380.0,6160.0,0,0,0,0,0,0,0,0,5,0,9,0,CT,0,1,A,A,2,1,1,2-1-1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
inner-circle-academy-vs-rottweilers-m2-mirage.dem,10,80.0,7490.0,4790.0,6190.0,0,0,0,0,0,0,0,0,5,0,10,0,CT,0,1,A,A,2,1,1,2-1-1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
inner-circle-academy-vs-rottweilers-m2-mirage.dem,14,120.0,120.0,840.0,800.0,0,0,0,0,0,0,0,0,2,0,2,1,T,1,1,A,A,4,1,0,4-0-1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
lag-vs-mouse-m2-mirage.dem,0,16000.0,0.0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,A,A,0,0,0,0-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
lag-vs-mouse-m2-mirage.dem,1,120.0,110.0,840.0,890.0,0,0,0,0,0,0,1,3,1,0,1,0,CT,0,1,A,A,1,2,2,1-2-2,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
lag-vs-mouse-m2-mirage.dem,2,140.0,1970.0,3960.0,340.0,0,0,0,0,1,0,10,0,2,0,2,0,CT,0,1,A,A,1,0,2,1-2-0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
lag-vs-mouse-m2-mirage.dem,3,630.0,1360.0,1850.0,5520.0,0,0,0,0,0,0,7,9,3,0,3,0,CT,0,1,A,A,2,2,1,2-1-2,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
lag-vs-mouse-m2-mirage.dem,4,2160.0,3450.0,650.0,5860.0,0,0,0,0,0,0,0,13,4,0,4,0,CT,0,1,B,B,2,1,2,2-2-1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
lag-vs-mouse-m2-mirage.dem,5,200.0,4360.0,4680.0,6130.0,0,0,1,0,0,0,12,13,5,0,5,0,CT,0,1,B,B,1,0,4,1-4-0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
lag-vs-mouse-m2-mirage.dem,6,1970.0,3560.0,2070.0,5970.0,0,0,0,0,0,0,6,13,5,0,6,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
lag-vs-mouse-m2-mirage.dem,7,360.0,2700.0,5330.0,6090.0,0,0,0,1,0,0,14,15,5,0,7,0,CT,0,1,A,A,3,0,1,3-1-0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0
lag-vs-mouse-m2-mirage.dem,10,2140.0,1010.0,4860.0,5660.0,0,0,1,0,0,0,12,10,0,1,10,0,T,1,1,A,A,1,1,3,1-3-1,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0
lag-vs-mouse-m2-mirage.dem,12,2510.0,440.0,5490.0,5930.0,0,0,0,0,0,0,12,2,0,0,0,1,CT,0,1,A,A,2,1,2,2-2-1,1,1,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
lag-vs-mouse-m2-mirage.dem,14,2000.0,80.0,300.0,4330.0,0,0,0,0,0,0,0,7,0,1,2,1,T,1,1,B,B,2,2,1,2-1-2,1,0,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
